Tarih,Açılış Fiyatı,En Yüksek Fiyat,En Düşük Fiyat,Kapanış Fiyatı,Düzeltme Kapanış Fiyatı
"Apr 20, 2009",868.8,889.0,866.1,887.0,887.0
"Apr 17, 2009",874.0,875.7,865.0,867.4,867.4
"Apr 16, 2009",890.9,893.4,872.8,879.3,879.3
"Apr 15, 2009",890.0,895.3,888.9,892.8,892.8
"Apr 14, 2009",896.1,897.8,887.4,890.9,890.9
"Apr 13, 2009",882.5,899.4,882.5,894.7,894.7
"Apr 9, 2009",882.4,886.1,874.7,882.2,882.2
"Apr 8, 2009",884.0,889.1,879.0,884.8,884.8
"Apr 7, 2009",872.2,884.7,872.2,882.2,882.2
"Apr 6, 2009",895.0,895.0,865.1,871.5,871.5
"Apr 3, 2009",904.6,910.3,891.3,895.6,895.6
"Apr 2, 2009",926.9,930.3,894.9,907.4,907.4
"Apr 1, 2009",918.6,932.5,916.9,926.1,926.1
"Mar 31, 2009",918.0,924.5,911.6,922.6,922.6
"Mar 30, 2009",924.6,932.5,908.6,915.5,915.5
"Mar 27, 2009",923.0,923.0,923.0,923.0,923.0
"Mar 26, 2009",939.6,943.0,937.6,939.6,939.6
"Mar 25, 2009",921.2,936.5,920.8,935.4,935.4
"Mar 24, 2009",923.3,923.3,923.3,923.3,923.3
"Mar 23, 2009",950.7,952.6,937.9,952.1,952.1
"Mar 20, 2009",960.6,960.6,954.0,955.8,955.8
"Mar 19, 2009",938.0,960.8,933.8,958.3,958.3
"Mar 18, 2009",915.4,944.0,885.0,888.7,888.7
"Mar 17, 2009",923.2,924.4,912.4,916.4,916.4
"Mar 16, 2009",926.4,929.6,916.7,921.6,921.6
"Mar 13, 2009",924.4,937.0,924.4,929.8,929.8
"Mar 12, 2009",909.2,927.5,908.0,923.7,923.7
"Mar 11, 2009",894.7,912.4,894.1,910.4,910.4
"Mar 10, 2009",921.6,921.8,892.1,895.6,895.6
"Mar 9, 2009",940.5,940.5,914.5,917.7,917.7
"Mar 6, 2009",933.5,944.5,931.8,942.1,942.1
"Mar 5, 2009",912.0,932.6,908.9,927.0,927.0
"Mar 4, 2009",914.9,923.2,900.1,906.0,906.0
"Mar 3, 2009",927.0,931.8,906.4,912.9,912.9
"Mar 2, 2009",945.0,963.2,924.5,939.0,939.0
"Feb 27, 2009",943.4,963.2,928.1,941.5,941.5
"Feb 26, 2009",953.0,956.0,933.0,941.8,941.8
"Feb 25, 2009",963.3,977.5,953.1,965.7,965.7
"Feb 24, 2009",988.0,991.6,963.2,969.1,969.1
"Feb 23, 2009",995.6,996.5,980.0,994.6,994.6
"Feb 20, 2009",974.0,1004.9,971.6,1001.8,1001.8
"Feb 19, 2009",982.7,986.2,972.0,976.1,976.1
"Feb 18, 2009",968.4,988.0,962.2,977.7,977.7
"Feb 17, 2009",939.5,973.8,937.3,967.0,967.0
"Feb 13, 2009",947.3,947.3,934.2,941.5,941.5
"Feb 12, 2009",938.8,952.8,936.4,948.5,948.5
"Feb 11, 2009",913.7,947.2,912.2,943.8,943.8
"Feb 10, 2009",898.0,917.5,892.0,913.7,913.7
"Feb 9, 2009",910.0,911.0,891.8,892.4,892.4
"Feb 6, 2009",914.5,918.5,909.5,913.9,913.9
"Feb 5, 2009",906.3,924.4,904.4,913.6,913.6
"Feb 4, 2009",900.1,909.2,897.0,901.6,901.6
"Feb 3, 2009",903.2,913.3,889.8,892.0,892.0
"Feb 2, 2009",924.3,928.8,902.2,906.7,906.7
"Jan 30, 2009",909.8,930.3,902.0,927.3,927.3
"Jan 29, 2009",888.1,909.7,874.2,905.1,905.1
"Jan 28, 2009",886.1,894.6,883.7,888.1,888.1
"Jan 27, 2009",902.8,903.0,895.2,899.2,899.2
"Jan 26, 2009",907.3,911.6,901.2,908.5,908.5
"Jan 23, 2009",875.0,899.1,875.0,895.3,895.3
"Jan 22, 2009",856.8,860.9,846.2,858.2,858.2
"Jan 21, 2009",850.5,852.6,843.8,849.6,849.6
"Jan 20, 2009",838.7,862.7,824.0,854.6,854.6
"Jan 16, 2009",834.0,842.5,834.0,839.3,839.3
"Jan 15, 2009",805.6,808.8,805.6,806.7,806.7
"Jan 14, 2009",825.9,827.1,814.0,808.2,808.2
"Jan 13, 2009",825.6,825.6,815.7,820.1,820.1
"Jan 12, 2009",844.4,844.4,815.4,820.3,820.3
"Jan 9, 2009",855.9,862.1,855.9,854.3,854.3
"Jan 8, 2009",837.9,861.0,837.9,853.9,853.9
"Jan 7, 2009",862.0,867.0,837.7,841.1,841.1
"Jan 6, 2009",855.1,867.6,840.0,865.4,865.4
"Jan 5, 2009",882.0,883.5,847.0,857.2,857.2
"Jan 2, 2009",881.5,881.5,868.9,878.8,878.8
"Dec 31, 2008",860.0,883.6,858.4,883.6,883.6
"Dec 30, 2008",878.1,878.1,866.5,869.3,869.3
"Dec 29, 2008",882.9,882.9,875.0,874.6,874.6
"Dec 26, 2008",847.0,872.4,845.8,870.4,870.4
"Dec 24, 2008",838.9,848.9,838.5,847.1,847.1
"Dec 23, 2008",848.0,848.0,835.0,837.2,837.2
"Dec 22, 2008",848.5,851.0,844.0,846.2,846.2
"Dec 19, 2008",846.6,852.1,833.3,836.4,836.4
"Dec 18, 2008",862.4,873.0,852.0,859.6,859.6
"Dec 17, 2008",854.4,880.8,849.3,867.5,867.5
"Dec 16, 2008",839.0,859.0,831.6,841.7,841.7
"Dec 15, 2008",828.0,842.0,824.0,835.4,835.4
"Dec 12, 2008",821.5,827.0,813.8,818.9,818.9
"Dec 11, 2008",803.4,832.1,801.0,824.9,824.9
"Dec 10, 2008",784.1,811.0,783.1,807.1,807.1
"Dec 9, 2008",775.0,776.5,762.3,772.4,772.4
"Dec 8, 2008",755.0,780.2,754.2,767.4,767.4
"Dec 5, 2008",764.5,769.6,740.0,750.5,750.5
"Dec 4, 2008",770.0,780.4,761.7,763.8,763.8
"Dec 3, 2008",780.0,781.9,762.9,768.8,768.8
"Dec 2, 2008",765.3,786.0,759.7,781.3,781.3
"Dec 1, 2008",817.2,817.3,766.0,774.6,774.6
"Nov 28, 2008",811.1,819.0,808.2,816.2,816.2
"Nov 26, 2008",819.1,822.0,806.8,808.5,808.5
"Nov 25, 2008",818.4,818.4,818.4,818.4,818.4
"Nov 24, 2008",819.9,824.0,819.9,819.4,819.4
"Nov 21, 2008",771.3,784.1,771.2,791.7,791.7
"Nov 20, 2008",740.5,750.0,739.5,748.6,748.6
"Nov 19, 2008",736.0,758.8,735.0,735.9,735.9
"Nov 18, 2008",738.0,744.9,734.0,732.6,732.6
"Nov 17, 2008",741.9,741.9,741.9,741.9,741.9
"Nov 14, 2008",726.5,747.1,726.5,742.4,742.4
"Nov 13, 2008",714.3,715.5,707.0,704.9,704.9
"Nov 12, 2008",730.4,734.7,722.5,717.7,717.7
"Nov 11, 2008",734.2,735.6,729.8,732.0,732.0
"Nov 10, 2008",749.0,753.6,747.9,745.6,745.6
"Nov 7, 2008",731.5,743.0,727.2,733.2,733.2
"Nov 6, 2008",743.4,759.0,731.9,731.2,731.2
"Nov 5, 2008",757.4,757.4,739.0,741.3,741.3
"Nov 4, 2008",726.0,760.0,726.0,756.0,756.0
"Nov 3, 2008",728.8,731.5,728.7,725.4,725.4
"Oct 31, 2008",731.4,736.0,718.4,716.8,716.8
"Oct 30, 2008",760.5,774.0,739.1,737.2,737.2
"Oct 29, 2008",750.8,750.8,750.8,752.8,752.8
"Oct 28, 2008",731.0,748.8,730.6,739.3,739.3
"Oct 27, 2008",742.8,744.5,712.0,741.7,741.7
"Oct 24, 2008",715.3,734.2,681.0,729.1,729.1
"Oct 23, 2008",705.0,719.8,705.0,713.3,713.3
"Oct 22, 2008",771.7,771.7,721.0,733.3,733.3
"Oct 21, 2008",793.7,793.7,767.7,766.1,766.1
"Oct 20, 2008",803.8,803.8,787.5,787.6,787.6
"Oct 17, 2008",798.0,807.0,773.8,785.1,785.1
"Oct 16, 2008",846.0,846.0,790.0,801.5,801.5
"Oct 15, 2008",839.5,848.7,831.6,835.5,835.5
"Oct 14, 2008",848.1,848.1,833.5,836.3,836.3
"Oct 13, 2008",861.1,861.1,830.3,838.9,838.9
"Oct 10, 2008",925.7,925.7,843.0,855.4,855.4
"Oct 9, 2008",902.7,919.7,883.0,883.1,883.1
"Oct 8, 2008",879.7,915.5,877.7,903.1,903.1
"Oct 7, 2008",862.1,883.0,858.2,878.4,878.4
"Oct 6, 2008",828.8,868.8,826.0,862.7,862.7
"Oct 3, 2008",832.5,844.3,823.0,828.9,828.9
"Oct 2, 2008",870.4,870.4,829.3,839.0,839.0
"Oct 1, 2008",878.0,889.1,869.2,880.7,880.7
"Sep 30, 2008",904.8,912.5,855.0,874.2,874.2
"Sep 29, 2008",871.3,919.0,866.4,888.2,888.2
"Sep 26, 2008",884.2,890.2,884.2,882.9,882.9
"Sep 25, 2008",891.5,891.5,884.5,877.7,877.7
"Sep 24, 2008",879.5,891.3,879.5,889.0,889.0
"Sep 23, 2008",892.4,898.9,886.0,885.5,885.5
"Sep 22, 2008",888.8,908.1,888.8,903.9,903.9
"Sep 19, 2008",860.6,860.6,860.6,860.6,860.6
"Sep 18, 2008",869.9,910.9,836.0,892.7,892.7
"Sep 17, 2008",782.9,808.0,782.9,846.6,846.6
"Sep 16, 2008",777.7,777.7,777.0,776.5,776.5
"Sep 15, 2008",778.1,778.6,764.0,783.1,783.1
"Sep 12, 2008",750.5,756.0,750.5,760.3,760.3
"Sep 11, 2008",756.6,756.6,739.0,741.3,741.3
"Sep 10, 2008",776.6,781.0,752.8,757.9,757.9
"Sep 9, 2008",802.0,802.0,780.0,787.1,787.1
"Sep 8, 2008",811.0,813.2,796.4,797.5,797.5
"Sep 5, 2008",794.7,809.0,794.0,797.6,797.6
"Sep 4, 2008",801.4,809.1,794.9,797.9,797.9
"Sep 3, 2008",805.6,805.6,791.6,802.7,802.7
"Sep 2, 2008",829.9,840.7,790.8,805.0,805.0
"Aug 29, 2008",831.7,833.0,831.7,829.3,829.3
"Aug 28, 2008",828.0,842.6,824.5,830.9,830.9
"Aug 27, 2008",830.3,830.3,825.3,828.1,828.1
"Aug 26, 2008",826.0,826.0,826.0,822.2,822.2
"Aug 25, 2008",819.8,819.8,819.8,819.8,819.8
"Aug 22, 2008",832.3,836.6,823.1,827.4,827.4
"Aug 21, 2008",825.8,835.6,825.8,833.0,833.0
"Aug 20, 2008",814.9,814.9,804.7,810.3,810.3
"Aug 19, 2008",789.6,814.5,789.6,811.1,811.1
"Aug 18, 2008",792.0,801.7,792.0,799.7,799.7
"Aug 15, 2008",796.9,799.2,780.9,786.0,786.0
"Aug 14, 2008",831.4,831.9,805.0,808.2,808.2
"Aug 13, 2008",810.9,829.1,810.9,825.0,825.0
"Aug 12, 2008",826.4,826.4,803.6,808.2,808.2
"Aug 11, 2008",858.3,863.4,818.0,821.5,821.5
"Aug 8, 2008",868.8,869.5,851.1,857.8,857.8
"Aug 7, 2008",882.2,883.8,870.3,870.7,870.7
"Aug 6, 2008",880.7,885.6,875.0,875.6,875.6
"Aug 5, 2008",895.4,895.4,873.3,878.6,878.6
"Aug 4, 2008",912.7,915.3,894.4,900.1,900.1
"Aug 1, 2008",904.9,916.1,902.1,909.0,909.0
"Jul 31, 2008",906.9,925.6,906.1,913.9,913.9
"Jul 30, 2008",917.9,919.1,893.3,902.9,902.9
"Jul 29, 2008",916.2,917.7,916.2,916.4,916.4
"Jul 28, 2008",928.8,931.1,927.0,927.6,927.6
"Jul 25, 2008",928.4,929.2,921.2,926.6,926.6
"Jul 24, 2008",920.9,926.4,920.9,922.0,922.0
"Jul 23, 2008",935.0,935.0,924.2,922.4,922.4
"Jul 22, 2008",973.0,974.9,973.0,948.0,948.0
"Jul 21, 2008",964.5,964.5,963.5,963.1,963.1
"Jul 18, 2008",956.8,957.0,956.8,957.3,957.3
"Jul 17, 2008",957.3,976.2,957.3,970.0,970.0
"Jul 16, 2008",960.0,960.0,960.0,961.8,961.8
"Jul 15, 2008",983.5,986.2,976.0,977.7,977.7
"Jul 14, 2008",964.7,974.6,955.0,972.7,972.7
"Jul 11, 2008",948.2,965.7,948.2,959.5,959.5
"Jul 10, 2008",928.1,942.1,928.1,940.9,940.9
"Jul 9, 2008",919.8,928.2,919.8,927.3,927.3
"Jul 8, 2008",922.8,922.8,919.2,921.9,921.9
"Jul 7, 2008",931.4,931.4,915.4,927.3,927.3
"Jul 3, 2008",944.8,944.8,928.0,931.9,931.9
"Jul 2, 2008",938.8,944.8,933.1,944.8,944.8
"Jul 1, 2008",943.6,945.8,938.0,942.5,942.5
"Jun 30, 2008",927.7,933.7,922.3,926.2,926.2
"Jun 27, 2008",913.1,927.6,910.7,929.3,929.3
"Jun 26, 2008",909.6,912.6,909.6,913.1,913.1
"Jun 25, 2008",883.6,883.8,876.4,880.0,880.0
"Jun 24, 2008",889.6,891.2,885.5,889.2,889.2
"Jun 23, 2008",903.4,903.4,879.2,884.8,884.8
"Jun 20, 2008",903.8,907.3,901.0,901.3,901.3
"Jun 19, 2008",888.6,906.5,888.6,901.7,901.7
"Jun 18, 2008",888.0,891.9,885.1,890.9,890.9
"Jun 17, 2008",883.4,887.0,876.3,884.3,884.3
"Jun 16, 2008",872.5,893.0,871.3,883.6,883.6
"Jun 13, 2008",870.3,870.3,860.5,870.3,870.3
"Jun 12, 2008",873.6,873.6,858.2,869.2,869.2
"Jun 11, 2008",869.5,882.0,869.5,879.7,879.7
"Jun 10, 2008",886.6,886.6,866.0,867.9,867.9
"Jun 9, 2008",900.7,908.9,890.5,894.7,894.7
"Jun 6, 2008",878.5,901.0,877.7,895.4,895.4
"Jun 5, 2008",876.1,878.8,865.4,871.8,871.8
"Jun 4, 2008",879.5,886.1,876.0,879.9,879.9
"Jun 3, 2008",889.8,896.1,874.6,881.6,881.6
"Jun 2, 2008",887.3,898.0,881.8,892.9,892.9
"May 30, 2008",880.2,888.5,868.6,887.3,887.3
"May 29, 2008",903.0,903.2,872.1,877.2,877.2
"May 28, 2008",900.5,900.5,900.5,900.5,900.5
"May 27, 2008",912.0,912.0,906.5,907.7,907.7
"May 23, 2008",916.9,925.6,916.0,925.6,925.6
"May 22, 2008",917.6,917.6,917.6,917.9,917.9
"May 21, 2008",923.5,924.0,923.2,928.0,928.0
"May 20, 2008",919.5,919.5,919.5,919.5,919.5
"May 19, 2008",905.0,905.0,905.0,905.0,905.0
"May 16, 2008",892.0,904.2,892.0,899.0,899.0
"May 15, 2008",865.8,886.3,865.8,879.0,879.0
"May 14, 2008",862.8,868.6,862.8,865.4,865.4
"May 13, 2008",862.9,870.4,862.9,868.5,868.5
"May 12, 2008",879.2,886.5,879.2,883.7,883.7
"May 9, 2008",883.9,884.7,883.9,884.5,884.5
"May 8, 2008",871.0,883.3,867.1,880.6,880.6
"May 7, 2008",868.0,869.4,864.8,869.6,869.6
"May 6, 2008",872.3,881.4,872.3,876.0,876.0
"May 5, 2008",861.2,872.8,861.2,872.3,872.3
"May 2, 2008",853.3,857.7,853.3,856.1,856.1
"May 1, 2008",855.0,873.5,849.6,848.9,848.9
"Apr 30, 2008",868.7,875.2,863.0,862.8,862.8
"Apr 29, 2008",890.6,890.6,869.6,874.2,874.2
"Apr 28, 2008",887.0,893.8,887.0,892.9,892.9
"Apr 25, 2008",878.2,893.6,878.1,887.2,887.2
"Apr 24, 2008",902.4,904.8,885.1,886.8,886.8
"Apr 23, 2008",916.8,921.5,898.8,906.2,906.2
"Apr 22, 2008",920.6,922.8,916.2,922.3,922.3
"Apr 21, 2008",922.5,924.6,914.1,914.7,914.7
"Apr 18, 2008",936.0,936.0,907.2,912.2,912.2
"Apr 17, 2008",927.2,947.9,938.7,939.8,939.8
"Apr 16, 2008",927.2,948.7,927.2,945.1,945.1
"Apr 15, 2008",924.3,936.0,924.3,928.7,928.7
"Apr 14, 2008",917.0,929.4,915.6,925.4,925.4
"Apr 11, 2008",919.6,931.2,919.6,923.6,923.6
"Apr 10, 2008",931.3,939.2,922.4,928.3,928.3
"Apr 9, 2008",916.0,935.5,904.1,933.6,933.6
"Apr 8, 2008",924.2,925.3,909.3,914.0,914.0
"Apr 7, 2008",915.3,927.2,912.3,922.7,922.7
"Apr 4, 2008",904.7,914.9,898.8,909.0,909.0
"Apr 3, 2008",901.2,907.5,889.6,905.0,905.0
"Apr 2, 2008",884.0,906.5,881.2,895.2,895.2
"Apr 1, 2008",915.0,919.8,871.8,882.9,882.9
"Mar 31, 2008",931.0,940.1,912.0,916.2,916.2
"Mar 28, 2008",947.5,951.1,921.8,930.6,930.6
"Mar 27, 2008",947.4,951.7,945.7,948.8,948.8
"Mar 26, 2008",949.6,949.6,949.6,949.0,949.0
"Mar 25, 2008",931.5,933.9,927.2,934.6,934.6
"Mar 24, 2008",915.5,922.0,915.2,918.3,918.3
"Mar 20, 2008",939.9,943.2,917.7,919.6,919.6
"Mar 19, 2008",979.3,979.3,938.4,944.7,944.7
"Mar 18, 2008",1003.6,1010.0,978.2,1003.2,1003.2
"Mar 17, 2008",1005.0,1014.6,996.4,1001.4,1001.4
"Mar 14, 2008",993.9,1004.6,993.0,998.2,998.2
"Mar 13, 2008",983.7,998.5,983.7,992.3,992.3
"Mar 12, 2008",973.6,979.3,973.5,978.8,978.8
"Mar 11, 2008",975.7,976.7,971.5,974.2,974.2
"Mar 10, 2008",975.5,976.8,964.7,969.9,969.9
"Mar 7, 2008",982.8,984.9,972.4,972.2,972.2
"Mar 6, 2008",984.3,987.7,973.4,975.0,975.0
"Mar 5, 2008",965.0,992.7,963.9,986.2,986.2
"Mar 4, 2008",982.4,984.5,963.8,963.9,963.9
"Mar 3, 2008",984.2,986.9,979.7,981.5,981.5
"Feb 29, 2008",971.4,973.1,963.5,972.1,972.1
"Feb 28, 2008",957.4,972.1,954.4,964.5,964.5
"Feb 27, 2008",960.0,960.0,955.0,958.2,958.2
"Feb 26, 2008",931.3,949.0,931.3,946.1,946.1
"Feb 25, 2008",946.5,948.9,933.0,937.6,937.6
"Feb 22, 2008",944.9,948.5,942.5,944.7,944.7
"Feb 21, 2008",940.1,953.4,940.1,946.1,946.1
"Feb 20, 2008",926.5,945.0,919.6,934.6,934.6
"Feb 19, 2008",904.3,928.8,900.5,926.6,926.6
"Feb 15, 2008",910.1,913.6,898.7,902.8,902.8
"Feb 14, 2008",904.0,911.0,904.0,907.4,907.4
"Feb 13, 2008",903.0,909.4,897.2,906.5,906.5
"Feb 12, 2008",921.0,924.8,904.2,907.4,907.4
"Feb 11, 2008",920.7,926.9,917.5,922.9,922.9
"Feb 8, 2008",915.3,920.0,911.5,918.4,918.4
"Feb 7, 2008",900.6,909.3,896.4,906.1,906.1
"Feb 6, 2008",887.9,910.0,887.5,900.7,900.7
"Feb 5, 2008",905.1,905.2,884.7,885.9,885.9
"Feb 4, 2008",903.7,912.0,892.5,904.9,904.9
"Feb 1, 2008",924.8,936.2,903.7,908.7,908.7
"Jan 31, 2008",928.2,928.6,918.3,922.7,922.7
"Jan 30, 2008",924.4,936.3,915.3,920.6,920.6
"Jan 29, 2008",925.0,925.0,925.0,925.1,925.1
"Jan 28, 2008",916.6,922.0,914.5,927.1,927.1
"Jan 25, 2008",910.5,910.5,910.5,910.5,910.5
"Jan 24, 2008",890.9,906.6,890.9,905.5,905.5
"Jan 23, 2008",885.0,895.7,880.0,882.5,882.5
"Jan 22, 2008",878.7,891.0,863.2,889.6,889.6
"Jan 18, 2008",871.8,886.8,871.0,880.8,880.8
"Jan 17, 2008",888.2,888.2,876.8,879.5,879.5
"Jan 16, 2008",880.5,885.8,880.5,880.6,880.6
"Jan 15, 2008",887.6,887.6,887.6,901.0,901.0
"Jan 14, 2008",907.3,907.3,905.0,901.6,901.6
"Jan 11, 2008",889.8,899.7,889.7,896.1,896.1
"Jan 10, 2008",882.0,891.4,881.2,891.7,891.7
"Jan 9, 2008",885.0,885.0,876.0,879.5,879.5
"Jan 8, 2008",861.6,879.4,861.6,878.0,878.0
"Jan 7, 2008",860.9,860.9,857.4,859.6,859.6
"Jan 4, 2008",861.4,865.5,860.2,863.1,863.1
"Jan 3, 2008",863.0,865.5,856.3,866.4,866.4
"Jan 2, 2008",848.7,857.8,846.4,857.0,857.0
"Dec 31, 2007",843.2,843.2,843.2,834.9,834.9
"Dec 28, 2007",826.6,840.2,826.6,839.6,839.6
"Dec 27, 2007",824.8,832.5,824.8,828.6,828.6
"Dec 26, 2007",815.7,826.9,815.7,826.0,826.0
"Dec 24, 2007",811.5,814.1,809.8,812.8,812.8
"Dec 21, 2007",800.0,812.5,800.0,811.6,811.6
"Dec 20, 2007",799.5,800.0,794.2,799.2,799.2
"Dec 19, 2007",799.2,804.0,799.1,801.1,801.1
"Dec 18, 2007",793.0,804.8,793.0,803.0,803.0
"Dec 17, 2007",793.5,794.5,788.4,794.8,794.8
"Dec 14, 2007",800.3,803.5,789.6,793.3,793.3
"Dec 13, 2007",810.3,810.3,792.7,799.0,799.0
"Dec 12, 2007",809.7,815.9,809.6,813.5,813.5
"Dec 11, 2007",808.1,812.0,796.0,811.4,811.4
"Dec 10, 2007",799.3,809.7,799.3,807.7,807.7
"Dec 7, 2007",800.7,801.2,792.0,794.4,794.4
"Dec 6, 2007",794.4,804.8,786.5,801.2,801.2
"Dec 5, 2007",802.2,803.9,791.7,797.5,797.5
"Dec 4, 2007",794.0,805.0,787.2,801.3,801.3
"Dec 3, 2007",783.9,794.6,777.0,788.3,788.3
"Nov 30, 2007",795.0,798.6,778.4,782.2,782.2
"Nov 29, 2007",804.0,807.8,791.9,795.3,795.3
"Nov 28, 2007",800.1,800.1,800.1,800.1,800.1
"Nov 27, 2007",823.2,824.8,812.5,813.7,813.7
"Nov 26, 2007",826.0,826.0,826.0,826.0,826.0
"Nov 23, 2007",824.0,824.0,824.0,824.0,824.0
"Nov 21, 2007",797.6,797.6,797.6,797.6,797.6
"Nov 20, 2007",792.9,802.5,792.9,790.3,790.3
"Nov 19, 2007",777.6,777.6,777.6,776.8,776.8
"Nov 16, 2007",785.7,785.7,785.7,785.7,785.7
"Nov 15, 2007",794.5,794.5,793.7,785.9,785.9
"Nov 14, 2007",816.7,817.0,816.7,813.0,813.0
"Nov 13, 2007",804.3,804.3,800.0,797.2,797.2
"Nov 12, 2007",803.9,803.9,798.7,805.8,805.8
"Nov 9, 2007",835.7,835.8,831.7,832.5,832.5
"Nov 8, 2007",829.8,841.3,829.8,835.2,835.2
"Nov 7, 2007",830.0,831.2,830.0,831.0,831.0
"Nov 6, 2007",821.9,825.3,821.9,820.8,820.8
"Nov 5, 2007",804.6,804.6,804.2,808.1,808.1
"Nov 2, 2007",794.1,806.5,794.1,805.7,805.7
"Nov 1, 2007",785.3,791.3,785.3,790.7,790.7
"Oct 31, 2007",789.3,795.4,789.3,792.0,792.0
"Oct 30, 2007",785.5,785.5,780.7,784.3,784.3
"Oct 29, 2007",793.8,793.8,787.3,789.1,789.1
"Oct 26, 2007",771.4,783.4,771.4,783.9,783.9
"Oct 25, 2007",767.9,767.9,767.9,767.3,767.3
"Oct 24, 2007",758.2,758.2,753.5,761.6,761.6
"Oct 23, 2007",755.7,756.0,756.0,759.0,759.0
"Oct 22, 2007",766.7,766.7,751.9,755.8,755.8
"Oct 19, 2007",765.2,765.2,762.7,764.0,764.0
"Oct 18, 2007",765.8,765.8,765.8,764.1,764.1
"Oct 17, 2007",760.0,760.0,757.0,757.5,757.5
"Oct 16, 2007",762.4,762.4,756.1,757.0,757.0
"Oct 15, 2007",758.0,759.6,757.9,757.1,757.1
"Oct 12, 2007",750.4,750.4,748.7,748.7,748.7
"Oct 11, 2007",747.4,749.7,746.0,751.3,751.3
"Oct 10, 2007",740.9,741.0,740.7,740.4,740.4
"Oct 9, 2007",736.1,736.5,735.5,737.4,737.4
"Oct 8, 2007",735.2,737.0,732.4,732.8,732.8
"Oct 5, 2007",731.0,741.7,731.0,741.3,741.3
"Oct 4, 2007",725.1,736.8,724.3,737.8,737.8
"Oct 3, 2007",727.6,732.5,726.7,729.3,729.3
"Oct 2, 2007",746.5,746.5,726.5,729.8,729.8
"Oct 1, 2007",745.1,747.4,741.8,747.2,747.2
"Sep 28, 2007",733.7,745.7,733.7,742.8,742.8
"Sep 27, 2007",728.2,735.5,727.4,732.7,732.7
"Sep 26, 2007",728.3,728.3,728.3,728.3,728.3
"Sep 25, 2007",731.6,731.6,731.6,731.6,731.6
"Sep 24, 2007",732.1,732.1,732.1,732.1,732.1
"Sep 21, 2007",731.4,731.4,731.4,731.4,731.4
"Sep 20, 2007",732.4,732.4,732.4,732.4,732.4
"Sep 19, 2007",724.6,724.6,724.6,722.0,722.0
"Sep 18, 2007",715.8,715.8,715.8,715.8,715.8
"Sep 17, 2007",719.1,719.1,719.1,715.8,715.8
"Sep 14, 2007",717.2,717.2,714.9,709.6,709.6
"Sep 13, 2007",706.9,707.4,706.9,709.5,709.5
"Sep 12, 2007",713.9,713.9,712.5,711.9,711.9
"Sep 11, 2007",703.5,703.5,702.8,712.2,712.2
"Sep 10, 2007",704.5,705.0,702.0,703.3,703.3
"Sep 7, 2007",700.8,700.8,700.8,700.8,700.8
"Sep 6, 2007",692.2,692.4,692.2,695.6,695.6
"Sep 5, 2007",678.6,679.1,678.6,681.7,681.7
"Sep 4, 2007",682.5,682.5,682.5,682.5,682.5
"Aug 31, 2007",672.5,672.8,672.5,673.0,673.0
"Aug 30, 2007",665.5,666.5,665.5,665.0,665.0
"Aug 29, 2007",667.0,667.7,667.0,666.3,666.3
"Aug 28, 2007",665.5,665.9,664.2,664.4,664.4
"Aug 27, 2007",667.9,668.0,666.0,666.8,666.8
"Aug 24, 2007",662.1,668.8,662.1,668.0,668.0
"Aug 23, 2007",663.6,663.7,663.2,658.9,658.9
"Aug 22, 2007",658.9,661.1,658.9,659.1,659.1
"Aug 21, 2007",657.9,658.4,657.5,656.7,656.7
"Aug 20, 2007",658.6,660.0,658.6,656.7,656.7
"Aug 17, 2007",648.4,657.7,648.4,656.9,656.9
"Aug 16, 2007",665.2,665.2,642.9,648.3,648.3
"Aug 15, 2007",665.0,669.7,662.5,668.9,668.9
"Aug 14, 2007",665.0,670.5,665.0,668.6,668.6
"Aug 13, 2007",669.9,671.0,668.6,669.7,669.7
"Aug 10, 2007",659.5,673.4,659.5,670.3,670.3
"Aug 9, 2007",667.8,667.8,661.4,661.4,661.4
"Aug 8, 2007",674.7,676.2,674.0,674.5,674.5
"Aug 7, 2007",670.0,670.0,666.5,670.6,670.6
"Aug 6, 2007",672.1,672.1,668.8,671.5,671.5
"Aug 3, 2007",665.8,674.4,665.7,672.5,672.5
"Aug 2, 2007",666.7,666.7,662.8,664.6,664.6
"Aug 1, 2007",663.2,666.3,658.5,663.6,663.6
"Jul 31, 2007",665.0,668.3,662.6,666.9,666.9
"Jul 30, 2007",659.9,665.2,659.3,664.1,664.1
"Jul 27, 2007",660.0,660.0,660.0,660.0,660.0
"Jul 26, 2007",662.5,662.5,662.5,662.5,662.5
"Jul 25, 2007",673.3,673.3,673.3,673.3,673.3
"Jul 24, 2007",684.2,684.2,684.2,684.2,684.2
"Jul 23, 2007",680.8,680.8,680.8,680.8,680.8
"Jul 20, 2007",683.9,683.9,683.9,683.9,683.9
"Jul 19, 2007",677.2,677.2,677.2,677.2,677.2
"Jul 18, 2007",672.6,672.6,672.6,672.6,672.6
"Jul 17, 2007",664.7,664.7,664.7,664.7,664.7
"Jul 16, 2007",667.1,667.1,667.1,665.0,665.0
"Jul 13, 2007",666.7,666.7,666.7,665.8,665.8
"Jul 12, 2007",665.0,665.0,665.0,666.7,666.7
"Jul 11, 2007",660.3,660.3,660.3,660.3,660.3
"Jul 10, 2007",662.5,662.5,662.5,662.5,662.5
"Jul 9, 2007",660.5,660.5,660.5,660.5,660.5
